FIPS,State,County,FIR,FIP,P_Below,P_Between,Percent Above Threshold,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial,Region,Budget Per FIP
48119,TX,Delta,0.181,950,0.505,0.035,0.46,2.78,451000,2019,5230.0,0.8254302103250478,0.05965583173996176,0.009177820267686425,0.007074569789674952,0.0009560229445506692,0.02791586998087954,0.06978967495219886,Texarkana,474.7368421052632
48121,TX,Denton,0.154,96930,0.375,0.055,0.57,2.45,40877090,2010,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,421.7176312803054
48121,TX,Denton,0.152,98560,0.383,0.071,0.546,2.69,43222890,2011,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,438.54393262987014
48121,TX,Denton,0.158,105430,0.398,0.057,0.545,2.786980292846657,51461000,2012,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,488.1058522242246
48121,TX,Denton,0.168,115590,0.412,0.049,0.539,2.87,58758000,2013,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,508.33117051648065
48121,TX,Denton,0.163,115480,0.419,0.038,0.544,2.95,60167000,2014,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,521.0166262556287
48121,TX,Denton,0.159,116680,0.43,0.054,0.516,2.98,62259000,2015,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,533.5875899897154
48121,TX,Denton,0.15,113260,0.43,0.033,0.537,3.07,59488000,2016,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,525.2339749249514
48121,TX,Denton,0.143,111860,0.412,0.034,0.553,3.02,57683000,2017,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,515.671374932952
48121,TX,Denton,0.115,92570,0.406,0.044,0.55,3.01,47152000,2018,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,509.36588527600736
48121,TX,Denton,0.113,93820,0.392,0.035,0.573,3.13,50144000,2019,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868,North,534.4702622042208
48123,TX,DeWitt,0.178,3570,0.586,0.068,0.346,2.03,1247440,2010,0.0,,,,,,,,Southwest,349.42296918767505
48123,TX,DeWitt,0.152,3050,0.611,0.062,0.327,1.98,984520,2011,0.0,,,,,,,,Southwest,322.7934426229508
48123,TX,DeWitt,0.149,3010,0.624,0.05,0.326,2.1158360243234298,1115000,2012,0.0,,,,,,,,Southwest,370.43189368770766
48123,TX,DeWitt,0.149,3020,0.602,0.051,0.347,2.13,1139000,2013,0.0,,,,,,,,Southwest,377.1523178807947
48123,TX,DeWitt,0.141,2880,0.603,0.041,0.355,2.22,1130000,2014,0.0,,,,,,,,Southwest,392.3611111111111
48123,TX,DeWitt,0.141,2890,0.637,0.065,0.298,3.44,1785000,2015,0.0,,,,,,,,Southwest,617.6470588235294
48123,TX,DeWitt,0.149,3070,0.639,0.041,0.32,3.51,1842000,2016,0.0,,,,,,,,Southwest,600.0
48123,TX,DeWitt,0.143,2930,0.644,0.041,0.315,3.62,1808000,2017,0.0,,,,,,,,Southwest,617.0648464163822
48123,TX,DeWitt,0.15,3060,0.645,0.07,0.285,2.61,1352000,2018,0.0,,,,,,,,Southwest,441.83006535947715
48123,TX,DeWitt,0.148,3010,0.63,0.035,0.335,2.67,1374000,2019,0.0,,,,,,,,Southwest,456.4784053156146
48125,TX,Dickens,0.208,510,0.564,0.079,0.357,2.32,203660,2010,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,399.3333333333333
48125,TX,Dickens,0.198,480,0.5,0.091,0.409,2.65,207370,2011,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,432.0208333333333
48125,TX,Dickens,0.182,440,0.576,0.081,0.342,2.5671509870047142,198000,2012,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,450.0
48125,TX,Dickens,0.184,440,0.573,0.083,0.344,2.65,206000,2013,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,468.1818181818182
48125,TX,Dickens,0.171,400,0.616,0.112,0.271,2.79,197000,2014,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,492.5
48125,TX,Dickens,0.168,380,0.704,0.096,0.2,2.89,197000,2015,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,518.421052631579
48125,TX,Dickens,0.161,360,0.703,0.052,0.245,2.92,180000,2016,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,500.0
48125,TX,Dickens,0.154,340,0.706,0.061,0.233,3.0,174000,2017,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,511.7647058823529
48125,TX,Dickens,0.173,380,0.717,0.096,0.187,3.07,198000,2018,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,521.0526315789474
48125,TX,Dickens,0.181,400,0.683,0.055,0.261,3.1,212000,2019,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102,Panhandle,530.0
48127,TX,Dimmit,0.201,1990,0.888,0.107,0.004,2.05,702200,2010,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,352.8643216080402
48127,TX,Dimmit,0.172,1710,0.909,0.091,0.0,1.96,546400,2011,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,319.53216374269005
48127,TX,Dimmit,0.136,1370,1.0,0.0,0.0,2.049059620987508,492000,2012,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,359.1240875912409
48127,TX,Dimmit,0.097,990,0.907,0.093,0.0,2.09,366000,2013,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,369.6969696969697
48127,TX,Dimmit,0.071,750,1.0,0.0,0.0,2.15,284000,2014,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,378.6666666666667
48127,TX,Dimmit,0.049,530,1.0,0.0,0.0,2.18,207000,2015,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,390.5660377358491
48127,TX,Dimmit,0.078,850,1.0,0.0,0.0,2.35,341000,2016,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,401.1764705882353
48127,TX,Dimmit,0.104,1130,0.877,0.031,0.093,2.37,456000,2017,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,403.53982300884957
48127,TX,Dimmit,0.183,1960,0.944,0.056,0.0,2.43,806000,2018,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,411.2244897959184
48127,TX,Dimmit,0.201,2100,0.942,0.047,0.011,2.38,853000,2019,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295,Southwest,406.1904761904762
48129,TX,Donley,0.158,580,0.487,0.085,0.428,2.77,276540,2010,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,476.7931034482759
48129,TX,Donley,0.154,560,0.541,0.105,0.355,2.65,241930,2011,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,432.01785714285717
48129,TX,Donley,0.171,630,0.553,0.072,0.376,2.778784726843418,307000,2012,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,487.3015873015873
48129,TX,Donley,0.186,670,0.61,0.074,0.316,2.82,334000,2013,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,498.5074626865672
48129,TX,Donley,0.183,670,0.562,0.061,0.377,2.92,346000,2014,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,516.4179104477612
48129,TX,Donley,0.192,690,0.617,0.078,0.305,2.94,364000,2015,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,527.536231884058
48129,TX,Donley,0.177,620,0.555,0.06,0.384,3.06,324000,2016,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,522.5806451612904
48129,TX,Donley,0.169,580,0.558,0.061,0.381,3.1,307000,2017,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,529.3103448275862
48129,TX,Donley,0.154,520,0.557,0.067,0.376,3.11,274000,2018,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,526.9230769230769
48129,TX,Donley,0.156,520,0.538,0.039,0.423,3.11,277000,2019,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466,Panhandle,532.6923076923077
48131,TX,Duval,0.178,2140,0.816,0.162,0.022,2.81,1035080,2010,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,483.68224299065423
48131,TX,Duval,0.161,1920,0.806,0.194,0.0,2.1,657330,2011,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,342.359375
48131,TX,Duval,0.128,1510,0.935,0.065,0.0,2.2074468246293972,584000,2012,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,386.7549668874172
48131,TX,Duval,0.087,1030,0.985,0.015,0.0,2.24,408000,2013,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,396.11650485436894
48131,TX,Duval,0.084,980,1.0,0.0,0.0,2.3,397000,2014,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,405.1020408163265
48131,TX,Duval,0.074,850,1.0,0.0,0.0,2.34,356000,2015,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,418.8235294117647
48131,TX,Duval,0.101,1170,0.985,0.015,0.0,2.54,509000,2016,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,435.04273504273505
48131,TX,Duval,0.104,1190,0.87,0.013,0.117,2.61,529000,2017,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,444.5378151260504
48131,TX,Duval,0.19,2160,0.912,0.088,0.0,2.74,1000000,2018,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,462.962962962963
48131,TX,Duval,0.172,1930,0.859,0.07,0.071,2.74,904000,2019,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915,South,468.3937823834197
48133,TX,Eastland,0.191,3540,0.688,0.061,0.251,2.37,1444130,2010,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,407.94632768361583
48133,TX,Eastland,0.165,3060,0.732,0.098,0.17,2.49,1242170,2011,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,405.937908496732
48133,TX,Eastland,0.179,3320,0.706,0.075,0.219,2.5819009138134565,1501000,2012,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,452.10843373493975
48133,TX,Eastland,0.188,3470,0.724,0.083,0.193,2.63,1614000,2013,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,465.12968299711815
48133,TX,Eastland,0.187,3440,0.739,0.074,0.187,2.74,1663000,2014,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,483.43023255813955
48133,TX,Eastland,0.187,3420,0.772,0.133,0.095,2.75,1689000,2015,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,493.859649122807
48133,TX,Eastland,0.18,3280,0.722,0.091,0.187,2.76,1546000,2016,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,471.3414634146341
48133,TX,Eastland,0.17,3110,0.7,0.124,0.176,2.76,1467000,2017,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,471.7041800643087
48133,TX,Eastland,0.184,3370,0.69,0.123,0.187,2.84,1621000,2018,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,481.00890207715133
48133,TX,Eastland,0.178,3260,0.672,0.094,0.233,2.87,1601000,2019,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055,Plains,491.1042944785276
48135,TX,Ector,0.16,21240,0.678,0.098,0.224,2.26,8262640,2010,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,389.01318267419964
48135,TX,Ector,0.147,19930,0.689,0.046,0.266,2.35,7635470,2011,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,383.1144004014049
48135,TX,Ector,0.138,19130,0.723,0.027,0.25,2.3884270465153277,8002000,2012,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,418.29587036069
48135,TX,Ector,0.125,17650,0.737,0.042,0.222,2.49,7768000,2013,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,440.1133144475921
48135,TX,Ector,0.112,16290,0.708,0.034,0.258,2.56,7363000,2014,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,451.9950890116636
48135,TX,Ector,0.097,14570,0.732,0.062,0.206,2.62,6841000,2015,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,469.5264241592313
48135,TX,Ector,0.103,15780,0.696,0.058,0.246,2.75,7413000,2016,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,469.77186311787074
48135,TX,Ector,0.098,15320,0.684,0.047,0.269,2.81,7339000,2017,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,479.04699738903395
48135,TX,Ector,0.117,18580,0.634,0.084,0.282,2.81,8836000,2018,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,475.56512378902045
48135,TX,Ector,0.115,18420,0.665,0.065,0.271,2.81,8857000,2019,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187,West Central,480.83604777415854
48137,TX,Edwards,0.17,340,0.826,0.106,0.068,2.31,135190,2010,1422.0,0.6758087201125176,0.0014064697609001407,0.006329113924050633,0.007735583684950774,0.0007032348804500703,0.0808720112517581,0.2271448663853727,Southwest,397.61764705882354
